order_id,customer_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,city,quan_huyen,status,delivery_days,rating
ORD010646,CUS016416,2024-03-04 21:15:21,Váy công sở,Thời Trang,3,224000,0.0,672000,Hà Nội,,Hoàn thành,1.2,
ORD010647,CUS027247,2024-03-28 12:41:12,Sữa tắm Nivea,FMCG,1,108000,0.13,93960,TP.HCM,,Hoàn thành,1.7,
ORD010648,CUS003744,2024-03-28 16:20:32,Bóng đá Mikasa,Thể Thao,7,972000,0.03,6599880,TP.HCM,Q.Bình Thạnh,Hoàn trả,1.3,1.0
ORD010649,CUS001310,2024-03-07 01:28:08,Đầm maxi hoa nhí,Thời Trang,1,604000,0.16,507360,TP.HCM,,Hoàn thành,1.4,4.0
ORD010650,CUS027397,2024-03-15 06:51:01,Váy công sở,Thời Trang,1,88000,0.13,76560,TP.HCM,Q.7,Đã hủy,0.7,4.0
ORD010651,CUS018286,2024-03-14 12:01:43,Bàn ủi hơi nước Philips,Gia Dụng,8,865000,0.37,4359600,TP.HCM,Q.Tân Bình,Hoàn thành,1.5,
ORD010652,CUS000562,2024-03-23 06:52:18,Dầu ăn Simply 5L,FMCG,8,60000,0.2,384000,Đà Nẵng,,Hoàn thành,3.9,
ORD010653,CUS027890,2024-03-24 06:42:25,Bóng đá Mikasa,Thể Thao,7,112000,0.57,337120,TP.HCM,Q.3,Hoàn thành,1.6,5.0
ORD010654,CUS002980,2024-03-18 13:23:37,Apple Watch Series 9,Điện Tử,9,484000,0.28,3136320,Hà Nội,,Hoàn thành,1.5,
ORD010655,CUS015958,2024-03-22 18:33:50,Quần jeans Levi's 501,Thời Trang,9,565000,0.2,4068000,TP.HCM,,Hoàn thành,0.8,
ORD010656,CUS007797,2024-03-11 13:53:48,Giày Nike Air Max,Thời Trang,1,391000,0.3,273700,Hà Nội,,Hoàn thành,1.8,
ORD010657,CUS009908,2024-03-17 14:47:26,Lò vi sóng Panasonic,Gia Dụng,4,787000,0.22,2455440,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.5,
ORD010658,CUS003757,2024-03-04 06:32:35,Nồi cơm điện Cuckoo,Gia Dụng,7,508000,0.0,3556000,Hà Nội,,Hoàn thành,2.0,
ORD010659,CUS017616,2024-03-05 11:32:20,Dầu gội Dove 650ml,FMCG,2,124000,0.04,238080,Hà Nội,,Hoàn thành,0.6,3.0
ORD010660,CUS027550,2024-03-18 14:37:26,Dầu gội Dove 650ml,FMCG,2,31000,0.14,53320,TP.HCM,,Hoàn thành,1.4,
ORD010661,CUS025050,2024-03-02 15:37:56,"Smart TV Samsung 55""",Điện Tử,1,616000,0.25,462000,TP.HCM,Q.Tân Bình,Hoàn thành,2.0,
ORD010662,CUS012319,2024-03-27 05:26:25,Lò vi sóng Panasonic,Gia Dụng,5,620000,0.0,3100000,TP.HCM,Q.12,Hoàn thành,0.9,
ORD010663,CUS012103,2024-03-02 07:25:44,Hub USB-C 7 in 1,Phụ Kiện,8,52000,0.23,320320,Hà Nội,Ba Đình,Hoàn thành,1.9,4.0
ORD010664,CUS018870,2024-03-09 07:11:52,Bóng đá Mikasa,Thể Thao,1,224000,0.0,224000,TP.HCM,Q.Tân Bình,Hoàn thành,2.0,
ORD010665,CUS021851,2024-03-14 02:31:02,Áo thun Uniqlo,Thời Trang,7,662000,0.17,3846220,TP.HCM,Q.7,Hoàn thành,1.7,
ORD010666,CUS027755,2024-03-13 16:14:06,Quạt điều hòa Casper,Gia Dụng,3,452000,0.09,1233960,Hải Phòng,Ngô Quyền,Hoàn trả,3.3,1.0
ORD010667,CUS006745,2024-03-19 08:44:39,Quần jeans Levi's 501,Thời Trang,8,559000,0.07,4158960,Hà Nội,Hoàn Kiếm,Hoàn trả,1.1,
ORD010668,CUS025761,2024-03-14 07:31:17,MacBook Air M2,Điện Tử,7,1537000,0.01,10651410,TP.HCM,Q.7,Hoàn thành,1.5,
ORD010669,CUS002331,2024-03-14 14:26:41,Apple Watch Series 9,Điện Tử,1,949000,0.0,949000,TP.HCM,Q.3,Hoàn thành,1.8,4.0
ORD010670,CUS001568,2024-03-04 08:38:16,Laptop Dell XPS 13,Điện Tử,1,448000,0.1,403200,Hà Nội,Long Biên,Hoàn thành,2.3,
ORD010671,CUS019443,2024-03-07 03:38:00,Sandal Birkenstock,Thời Trang,1,364000,0.12,320320,Hà Nội,Long Biên,Hoàn thành,1.7,3.0
ORD010672,CUS013462,2024-03-01 04:19:48,Vợt cầu lông Yonex,Thể Thao,8,107000,0.0,856000,Hà Nội,Hoàng Mai,Hoàn thành,1.2,3.0
ORD010673,CUS024976,2024-03-20 12:04:10,Áo thun Uniqlo,Thời Trang,1,255000,0.24,193800,TP.HCM,Q.12,Hoàn thành,2.0,4.0
ORD010674,CUS000487,2024-03-26 09:00:10,Quạt điều hòa Casper,Gia Dụng,7,868000,0.15,5164600,TP.HCM,,Hoàn trả,2.2,3.0
ORD010675,CUS001923,2024-03-14 18:41:32,Ốp lưng iPhone 15,Phụ Kiện,9,219000,0.18,1616220,TP.HCM,Q.1,Đã hủy,1.7,
ORD010676,CUS007802,2024-03-20 06:28:27,Mì Hảo Hảo thùng 30 gói,FMCG,5,59000,0.03,286150,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.8,
ORD010677,CUS000245,2024-03-27 22:18:29,Nước giặt OMO 3.7kg,FMCG,1,45000,0.0,45000,Hà Nội,Ba Đình,Hoàn thành,1.9,3.0
ORD010678,CUS017603,2024-03-28 19:47:07,Nồi cơm điện Cuckoo,Gia Dụng,1,496000,0.0,496000,TP.HCM,Q.12,Hoàn thành,0.5,5.0
ORD010679,CUS006081,2024-03-02 08:05:54,iPad Pro 11,Điện Tử,2,793000,0.0,1586000,TP.HCM,Q.12,Hoàn thành,1.6,4.0
ORD010680,CUS003571,2024-03-26 15:09:26,Kem đánh răng Colgate,FMCG,7,95000,0.0,665000,TP.HCM,Q.3,Hoàn thành,1.4,4.0
ORD010681,CUS016732,2024-03-16 12:57:40,Dầu gội Dove 650ml,FMCG,1,80000,0.04,76800,TP.HCM,Q.12,Hoàn thành,1.1,4.0
ORD010682,CUS021804,2024-03-26 11:51:36,Vợt cầu lông Yonex,Thể Thao,1,375000,0.02,367500,Hà Nội,,Hoàn thành,1.7,5.0
ORD010683,CUS015605,2024-03-22 08:18:33,Dây kéo tập gym,Thể Thao,10,555000,0.0,5550000,Hà Nội,Cầu Giấy,Hoàn thành,1.7,
ORD010684,CUS021471,2024-03-05 17:20:34,Vợt cầu lông Yonex,Thể Thao,2,380000,0.12,668800,Hà Nội,Long Biên,Hoàn thành,1.7,
ORD010685,CUS003729,2024-03-26 14:28:47,Máy lọc không khí Xiaomi,Gia Dụng,10,337000,0.11,2999300,TP.HCM,Q.3,Hoàn thành,1.7,4.0
ORD010686,CUS006476,2024-03-16 22:09:01,Nước mắm Phú Quốc 1L,FMCG,1,33000,0.3,23100,TP.HCM,,Hoàn thành,1.7,5.0
ORD010687,CUS022180,2024-03-16 01:39:28,Găng tay boxing,Thể Thao,8,545000,0.13,3793200,TP.HCM,Q.7,Hoàn thành,1.7,5.0
ORD010688,CUS007317,2024-03-12 05:30:53,Găng tay boxing,Thể Thao,1,167000,0.12,146960,TP.HCM,Q.7,Hoàn thành,1.4,
ORD010689,CUS026254,2024-03-24 01:19:30,Dầu ăn Simply 5L,FMCG,2,52000,0.24,79040,TP.HCM,Q.1,Hoàn trả,1.1,1.0
ORD010690,CUS023221,2024-03-18 02:37:41,Ốp lưng iPhone 15,Phụ Kiện,1,121000,0.0,121000,Đà Nẵng,Ngũ Hành Sơn,Hoàn thành,6.1,
ORD010691,CUS010874,2024-03-19 13:46:52,Vợt cầu lông Yonex,Thể Thao,1,204000,0.29,144840,Hà Nội,Đống Đa,Hoàn thành,1.9,
ORD010692,CUS018118,2024-03-23 14:58:46,Sữa tắm Nivea,FMCG,1,24000,0.17,19920,Hà Nội,Ba Đình,Hoàn thành,1.9,
ORD010693,CUS017366,2024-03-17 08:20:54,iPhone 15 Pro,Điện Tử,1,519000,0.13,451530,TP.HCM,Q.3,Hoàn thành,1.7,4.0
ORD010694,CUS013710,2024-03-28 03:28:19,Giày Nike Air Max,Thời Trang,1,118000,0.0,118000,TP.HCM,Q.Tân Bình,Hoàn thành,1.9,
ORD010695,CUS012896,2024-03-17 10:07:35,Vợt cầu lông Yonex,Thể Thao,6,548000,0.24,2498880,Hà Nội,,Hoàn thành,1.5,
ORD010696,CUS006460,2024-03-03 09:57:45,Laptop Dell XPS 13,Điện Tử,1,1333000,0.0,1333000,TP.HCM,,Hoàn thành,1.8,5.0
ORD010697,CUS005591,2024-03-06 11:39:21,Dầu gội Dove 650ml,FMCG,4,41000,0.28,118080,TP.HCM,Q.3,Hoàn thành,0.7,
ORD010698,CUS001084,2024-03-21 01:22:28,Robot hút bụi Roomba,Gia Dụng,1,330000,0.13,287100,TP.HCM,Q.Gò Vấp,Hoàn trả,2.0,
ORD010699,CUS008101,2024-03-25 10:33:12,Thảm yoga Decathlon,Thể Thao,1,765000,0.0,765000,TP.HCM,,Hoàn trả,1.5,
ORD010700,CUS024419,2024-03-22 23:53:43,Dây kéo tập gym,Thể Thao,1,495000,0.01,490050,TP.HCM,Q.Gò Vấp,Hoàn thành,1.3,
ORD010701,CUS010296,2024-03-10 03:31:54,Lò vi sóng Panasonic,Gia Dụng,7,517000,0.22,2822820,TP.HCM,Q.1,Đã hủy,1.6,
ORD010702,CUS027635,2024-03-23 14:34:06,Dầu gội Dove 650ml,FMCG,1,133000,0.08,122360,TP.HCM,Q.12,Hoàn thành,1.7,
ORD010703,CUS027584,2024-03-07 22:17:15,Apple Watch Series 9,Điện Tử,8,1140000,0.22,7113600,TP.HCM,,Đã hủy,1.9,
ORD010704,CUS003192,2024-03-08 10:52:14,Quạt điều hòa Casper,Gia Dụng,1,908000,0.08,835360,Hà Nội,Hoàn Kiếm,Hoàn thành,1.8,4.0
ORD010705,CUS023949,2024-03-20 04:19:05,Sandal Birkenstock,Thời Trang,1,187000,0.24,142120,Hải Phòng,Hồng Bàng,Hoàn thành,5.3,
ORD010706,CUS026200,2024-03-05 15:57:40,Dầu gội Dove 650ml,FMCG,1,26000,0.25,19500,TP.HCM,,Hoàn thành,1.3,4.0
ORD010707,CUS003822,2024-03-22 08:27:55,Chuột không dây Logitech,Phụ Kiện,5,51000,0.0,255000,TP.HCM,Q.Gò Vấp,Hoàn thành,1.6,4.0
ORD010708,CUS012193,2024-03-11 02:03:30,Nước mắm Phú Quốc 1L,FMCG,1,227000,0.0,227000,TP.HCM,,Hoàn thành,1.5,
ORD010709,CUS019173,2024-03-15 10:36:19,Bàn ủi hơi nước Philips,Gia Dụng,1,456000,0.25,342000,TP.HCM,Q.3,Hoàn thành,0.8,
ORD010710,CUS020559,2024-03-12 18:50:15,Robot hút bụi Roomba,Gia Dụng,1,780000,0.26,577200,TP.HCM,,Hoàn thành,1.8,5.0
ORD010711,CUS017329,2024-03-23 16:47:33,Bóng đá Mikasa,Thể Thao,1,501000,0.0,501000,Cần Thơ,Bình Thuỷ,Đã hủy,4.0,2.0
ORD010712,CUS019660,2024-03-23 05:37:09,Kem đánh răng Colgate,FMCG,1,64000,0.27,46720,TP.HCM,Q.3,Hoàn thành,1.8,3.0
ORD010713,CUS010492,2024-03-10 02:31:01,Dầu ăn Simply 5L,FMCG,6,59000,0.0,354000,TP.HCM,Q.Tân Bình,Hoàn thành,1.9,
ORD010714,CUS014387,2024-03-28 19:04:28,iPhone 15 Pro,Điện Tử,2,944000,0.17,1567040,TP.HCM,,Hoàn thành,1.3,4.0
ORD010715,CUS008115,2024-03-13 05:55:37,Bàn ủi hơi nước Philips,Gia Dụng,1,1000000,0.0,1000000,Đà Nẵng,Ngũ Hành Sơn,Hoàn thành,5.6,4.0
ORD010716,CUS001570,2024-03-25 15:47:47,Áo thun Uniqlo,Thời Trang,1,188000,0.33,125960,Hà Nội,,Hoàn thành,1.1,
ORD010717,CUS025261,2024-03-11 20:16:54,Dầu ăn Simply 5L,FMCG,1,50000,0.25,37500,TP.HCM,Q.1,Hoàn thành,0.9,
ORD010718,CUS012734,2024-03-07 21:44:00,Robot hút bụi Roomba,Gia Dụng,2,200000,0.0,400000,TP.HCM,Q.Tân Bình,Hoàn thành,1.2,4.0
ORD010719,CUS015396,2024-03-25 15:44:38,iPhone 15 Pro,Điện Tử,8,343000,0.3,1920800,Đà Nẵng,Thanh Khê,Hoàn thành,3.6,
ORD010720,CUS001441,2024-03-13 00:41:49,Nước mắm Phú Quốc 1L,FMCG,1,30000,0.49,15300,Hà Nội,Hoàng Mai,Hoàn thành,1.3,4.0
ORD010721,CUS025466,2024-03-18 00:35:54,Apple Watch Series 9,Điện Tử,5,1752000,0.23,6745200,Hải Phòng,,Hoàn thành,4.6,4.0
ORD010722,CUS014964,2024-03-24 20:54:47,Sandal Birkenstock,Thời Trang,1,297000,0.0,297000,Hà Nội,,Hoàn thành,1.3,
ORD010723,CUS009938,2024-03-12 17:31:56,iPad Pro 11,Điện Tử,1,1596000,0.38,989520,Cần Thơ,Ninh Kiều,Hoàn thành,4.4,
ORD010724,CUS015253,2024-03-12 12:33:59,iPhone 15 Pro,Điện Tử,9,1323000,0.0,11907000,TP.HCM,,Hoàn trả,0.9,
ORD010725,CUS022193,2024-03-28 08:37:00,Cáp sạc nhanh USB-C,Phụ Kiện,7,152000,0.35,691600,Cần Thơ,Bình Thuỷ,Hoàn thành,4.3,
ORD010726,CUS012823,2024-03-04 09:14:51,Ốp lưng iPhone 15,Phụ Kiện,5,74000,0.53,173900,TP.HCM,Q.7,Hoàn thành,1.2,4.0
ORD010727,CUS016804,2024-03-02 18:53:49,Nồi cơm điện Cuckoo,Gia Dụng,9,784000,0.0,7056000,TP.HCM,,Hoàn thành,1.6,5.0
ORD010728,CUS011157,2024-03-14 05:42:04,Máy lọc không khí Xiaomi,Gia Dụng,2,874000,0.36,1118720,TP.HCM,Q.1,Hoàn thành,1.4,
ORD010729,CUS015911,2024-03-27 02:31:47,Vợt cầu lông Yonex,Thể Thao,1,1423000,0.0,1423000,Hà Nội,Hoàng Mai,Hoàn trả,1.4,
ORD010730,CUS007500,2024-03-21 11:17:25,Hub USB-C 7 in 1,Phụ Kiện,1,106000,0.08,97520,TP.HCM,,Hoàn thành,1.5,
ORD010731,CUS022537,2024-03-02 09:09:00,Sữa Vinamilk 1L,FMCG,1,101000,0.35,65650,TP.HCM,,Hoàn thành,1.8,4.0
ORD010732,CUS017102,2024-03-23 18:17:54,Samsung Galaxy S24,Điện Tử,9,975000,0.14,7546500,TP.HCM,,Hoàn thành,2.3,
ORD010733,CUS005453,2024-03-02 11:28:52,Bàn ủi hơi nước Philips,Gia Dụng,1,492000,0.24,373920,Hà Nội,Đống Đa,Hoàn thành,1.7,4.0
ORD010734,CUS017964,2024-03-22 07:41:47,Cáp sạc nhanh USB-C,Phụ Kiện,1,219000,0.0,219000,TP.HCM,Q.7,Hoàn thành,1.8,
ORD010735,CUS017217,2024-03-01 21:36:34,Giày Nike Air Max,Thời Trang,1,1089000,0.2,871200,TP.HCM,,Hoàn trả,1.8,
ORD010736,CUS022551,2024-03-06 14:11:08,Dầu ăn Simply 5L,FMCG,1,76000,0.13,66120,TP.HCM,Q.3,Hoàn thành,1.1,
ORD010737,CUS003169,2024-03-15 22:47:15,Quần jeans Levi's 501,Thời Trang,2,232000,0.12,408320,TP.HCM,Q.7,Hoàn thành,1.6,4.0
ORD010738,CUS024387,2024-03-16 14:20:39,Váy công sở,Thời Trang,1,463000,0.35,300950,TP.HCM,,Hoàn trả,1.3,
ORD010739,CUS000103,2024-03-12 10:16:13,Máy lọc không khí Xiaomi,Gia Dụng,10,887000,0.34,5854200,TP.HCM,,Hoàn thành,2.4,
ORD010740,CUS020940,2024-03-05 23:05:24,Áo khoác bomber,Thời Trang,7,1323000,0.46,5000940,TP.HCM,Q.Gò Vấp,Hoàn thành,1.8,
ORD010741,CUS022878,2024-03-24 12:47:25,Cáp sạc nhanh USB-C,Phụ Kiện,1,203000,0.12,178640,TP.HCM,,Hoàn thành,1.0,5.0
ORD010742,CUS027824,2024-03-03 16:14:32,Thảm yoga Decathlon,Thể Thao,6,217000,0.01,1288980,TP.HCM,,Hoàn thành,1.2,3.0
ORD010743,CUS000617,2024-03-25 09:59:52,iPad Pro 11,Điện Tử,1,2256000,0.5,1128000,Hà Nội,,Hoàn thành,1.1,
ORD010744,CUS022157,2024-03-24 06:45:31,Xe đạp Giant ATX,Thể Thao,7,605000,0.0,4235000,TP.HCM,Q.1,Hoàn thành,1.6,3.0
ORD010745,CUS007140,2024-03-14 06:01:30,Vợt cầu lông Yonex,Thể Thao,9,666000,0.16,5034960,TP.HCM,,Hoàn thành,1.5,
ORD010746,CUS027950,2024-03-08 09:26:06,Sữa tắm Nivea,FMCG,1,85000,0.42,49300,Cần Thơ,Bình Thuỷ,Hoàn thành,4.0,4.0
ORD010747,CUS021552,2024-03-13 08:25:53,Dầu ăn Simply 5L,FMCG,1,119000,0.15,101150,TP.HCM,Q.Gò Vấp,Hoàn thành,1.3,5.0
ORD010748,CUS023270,2024-03-21 17:14:47,Giày chạy bộ Adidas Ultraboost,Thể Thao,4,495000,0.33,1326600,Đà Nẵng,Hải Châu,Hoàn thành,3.8,
ORD010749,CUS019996,2024-03-21 20:02:44,Nước mắm Phú Quốc 1L,FMCG,1,56000,0.0,56000,Hà Nội,,Hoàn thành,1.9,
ORD010750,CUS002856,2024-03-21 15:44:07,Máy ảnh Sony A7 IV,Điện Tử,2,1138000,0.14,1957360,Hà Nội,Hoàn Kiếm,Hoàn trả,1.7,
ORD010751,CUS020474,2024-03-04 20:46:33,Áo khoác bomber,Thời Trang,1,326000,0.28,234720,Hà Nội,Ba Đình,Hoàn thành,1.2,4.0
ORD010752,CUS002512,2024-03-07 21:18:58,Quần jeans Levi's 501,Thời Trang,1,430000,0.23,331100,TP.HCM,Q.Tân Bình,Hoàn thành,1.5,4.0
ORD010753,CUS023546,2024-03-16 19:44:45,Bàn ủi hơi nước Philips,Gia Dụng,10,787000,0.0,7870000,Hải Phòng,,Hoàn thành,2.9,5.0
ORD010754,CUS002122,2024-03-02 17:43:29,Apple Watch Series 9,Điện Tử,1,869000,0.0,869000,TP.HCM,Q.Gò Vấp,Hoàn thành,1.7,
ORD010755,CUS024406,2024-03-15 00:02:36,Nồi cơm điện Cuckoo,Gia Dụng,6,673000,0.55,1817100,Hà Nội,Long Biên,Hoàn thành,1.5,
ORD010756,CUS002515,2024-03-10 10:29:36,Nước giặt OMO 3.7kg,FMCG,4,65000,0.18,213200,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.3,4.0
ORD010757,CUS004453,2024-03-13 08:30:28,Thảm yoga Decathlon,Thể Thao,10,131000,0.0,1310000,Cần Thơ,,Hoàn thành,2.7,
ORD010758,CUS017542,2024-03-15 04:32:03,Nước mắm Phú Quốc 1L,FMCG,1,120000,0.0,120000,TP.HCM,,Hoàn thành,1.4,
ORD010759,CUS025164,2024-03-12 16:18:03,Giá đỡ laptop,Phụ Kiện,2,160000,0.27,233600,TP.HCM,,Hoàn thành,1.7,4.0
ORD010760,CUS022134,2024-03-11 17:31:53,Ốp lưng iPhone 15,Phụ Kiện,9,90000,0.0,810000,Hà Nội,Ba Đình,Hoàn thành,1.3,
ORD010761,CUS023543,2024-03-13 23:31:10,Váy công sở,Thời Trang,2,499000,0.05,948100,Cần Thơ,Bình Thuỷ,Hoàn trả,4.7,2.0
ORD010762,CUS005689,2024-03-09 17:07:39,Robot hút bụi Roomba,Gia Dụng,7,553000,0.3,2709700,TP.HCM,Q.Gò Vấp,Hoàn thành,1.0,
ORD010763,CUS003217,2024-03-16 00:47:33,Sandal Birkenstock,Thời Trang,1,258000,0.06,242520,TP.HCM,,Hoàn trả,1.3,
ORD010764,CUS027469,2024-03-01 04:36:25,Dây kéo tập gym,Thể Thao,1,476000,0.0,476000,TP.HCM,,Hoàn thành,1.5,
ORD010765,CUS003894,2024-03-01 00:51:07,Máy lọc không khí Xiaomi,Gia Dụng,2,1769000,0.1,3184200,Hải Phòng,Ngô Quyền,Hoàn thành,4.6,4.0
ORD010766,CUS000782,2024-03-17 04:41:34,Áo khoác bomber,Thời Trang,1,414000,0.06,389160,TP.HCM,Q.Gò Vấp,Hoàn thành,2.1,
ORD010767,CUS018710,2024-03-10 03:51:53,Váy công sở,Thời Trang,1,220000,0.14,189200,TP.HCM,Q.1,Hoàn trả,1.9,2.0
ORD010768,CUS010073,2024-03-14 22:56:22,Dầu gội Dove 650ml,FMCG,1,53000,0.29,37630,Hải Phòng,,Hoàn thành,4.8,
ORD010769,CUS026942,2024-03-11 22:37:18,Thảm yoga Decathlon,Thể Thao,3,632000,0.21,1497840,TP.HCM,,Hoàn thành,2.0,4.0
ORD010770,CUS001367,2024-03-26 07:26:43,Xe đạp Giant ATX,Thể Thao,4,484000,0.06,1819840,TP.HCM,Q.7,Hoàn thành,0.8,5.0
ORD010771,CUS026839,2024-03-14 09:52:12,iPhone 15 Pro,Điện Tử,3,1867000,0.13,4872870,TP.HCM,,Hoàn thành,0.6,
ORD010772,CUS022720,2024-03-04 19:54:19,Váy công sở,Thời Trang,1,443000,0.16,372120,TP.HCM,,Hoàn thành,1.3,5.0
ORD010773,CUS003102,2024-03-10 08:18:15,Mì Hảo Hảo thùng 30 gói,FMCG,1,103000,0.05,97850,Đà Nẵng,Hải Châu,Hoàn thành,4.4,
ORD010774,CUS011222,2024-03-15 08:35:48,Mì Hảo Hảo thùng 30 gói,FMCG,1,217000,0.17,180110,Đà Nẵng,Ngũ Hành Sơn,Hoàn thành,4.7,5.0
ORD010775,CUS016726,2024-03-08 10:28:17,iPad Pro 11,Điện Tử,2,466000,0.28,671040,TP.HCM,Q.Gò Vấp,Hoàn thành,1.6,3.0
ORD010776,CUS018298,2024-03-15 02:47:44,Áo khoác bomber,Thời Trang,1,1484000,0.0,1484000,TP.HCM,Q.12,Hoàn thành,1.5,3.0
ORD010777,CUS003413,2024-03-27 02:46:15,Giày chạy bộ Adidas Ultraboost,Thể Thao,8,667000,0.08,4909120,TP.HCM,Q.3,Hoàn trả,1.7,
ORD010778,CUS021778,2024-03-15 18:00:17,Mì Hảo Hảo thùng 30 gói,FMCG,1,300000,0.08,276000,TP.HCM,Q.1,Hoàn thành,1.3,
ORD010779,CUS011225,2024-03-01 20:16:13,Lò vi sóng Panasonic,Gia Dụng,8,416000,0.4,1996800,TP.HCM,,Hoàn thành,2.0,5.0
ORD010780,CUS004244,2024-03-03 03:10:57,Mì Hảo Hảo thùng 30 gói,FMCG,4,82000,0.29,232880,TP.HCM,Q.7,Hoàn thành,1.8,5.0
ORD010781,CUS021676,2024-03-20 11:36:59,Mì Hảo Hảo thùng 30 gói,FMCG,8,72000,0.17,478080,Hải Phòng,Ngô Quyền,Hoàn thành,5.3,
ORD010782,CUS022351,2024-03-05 09:19:44,Bàn ủi hơi nước Philips,Gia Dụng,4,1274000,0.45,2802800,Hà Nội,Long Biên,Đã hủy,2.2,
ORD010783,CUS016438,2024-03-19 11:43:21,Váy công sở,Thời Trang,3,464000,0.17,1155360,TP.HCM,,Hoàn thành,1.6,4.0
ORD010784,CUS027628,2024-03-02 15:45:51,Đầm maxi hoa nhí,Thời Trang,9,434000,0.0,3906000,TP.HCM,Q.1,Hoàn thành,2.0,
ORD010785,CUS005061,2024-03-10 19:15:54,Giá đỡ laptop,Phụ Kiện,1,207000,0.26,153180,TP.HCM,Q.Gò Vấp,Hoàn thành,1.4,5.0
ORD010786,CUS017106,2024-03-06 12:47:48,Dây kéo tập gym,Thể Thao,6,356000,0.0,2136000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.6,5.0
ORD010787,CUS010630,2024-03-17 04:20:07,Lò vi sóng Panasonic,Gia Dụng,2,550000,0.18,902000,TP.HCM,Q.3,Hoàn thành,1.9,
ORD010788,CUS002667,2024-03-14 22:09:56,MacBook Air M2,Điện Tử,1,1378000,0.26,1019720,Hà Nội,Ba Đình,Hoàn trả,2.2,1.0
ORD010789,CUS022526,2024-03-16 06:22:47,Máy ảnh Sony A7 IV,Điện Tử,1,770000,0.47,408100,TP.HCM,Q.1,Hoàn thành,1.8,
ORD010790,CUS027484,2024-03-22 08:08:49,iPhone 15 Pro,Điện Tử,8,974000,0.5,3896000,TP.HCM,,Hoàn thành,1.5,5.0
ORD010791,CUS006526,2024-03-06 07:07:26,Cáp sạc nhanh USB-C,Phụ Kiện,5,55000,0.08,253000,Hà Nội,,Hoàn thành,1.5,5.0
ORD010792,CUS007695,2024-03-10 23:58:29,Vợt cầu lông Yonex,Thể Thao,2,393000,0.35,510900,Đà Nẵng,Thanh Khê,Hoàn trả,5.2,
ORD010793,CUS012921,2024-03-18 06:26:35,Nước mắm Phú Quốc 1L,FMCG,1,37000,0.0,37000,TP.HCM,Q.1,Hoàn thành,1.5,5.0
ORD010794,CUS007553,2024-03-10 07:07:06,Chuột không dây Logitech,Phụ Kiện,4,127000,0.0,508000,Hà Nội,Cầu Giấy,Hoàn thành,1.6,5.0
ORD010795,CUS016523,2024-03-04 08:17:06,Tai nghe Sony WH-1000XM5,Điện Tử,1,547000,0.03,530590,TP.HCM,Q.Gò Vấp,Hoàn thành,1.4,3.0
ORD010796,CUS019475,2024-03-13 10:53:02,Sữa tắm Nivea,FMCG,1,64000,0.0,64000,TP.HCM,,Hoàn trả,1.6,1.0
ORD010797,CUS024168,2024-03-15 18:15:42,Sandal Birkenstock,Thời Trang,4,600000,0.0,2400000,TP.HCM,Q.7,Hoàn thành,1.3,
ORD010798,CUS025871,2024-03-17 18:53:23,Váy công sở,Thời Trang,1,245000,0.0,245000,TP.HCM,Q.Tân Bình,Hoàn thành,1.7,
ORD010799,CUS006447,2024-03-25 20:13:34,Ốp lưng iPhone 15,Phụ Kiện,1,74000,0.13,64380,TP.HCM,Q.3,Hoàn trả,1.2,
ORD010800,CUS010219,2024-03-19 05:46:45,Giày chạy bộ Adidas Ultraboost,Thể Thao,1,607000,0.01,600930,Hà Nội,Hoàn Kiếm,Hoàn thành,1.5,
ORD010801,CUS002709,2024-03-22 02:21:26,Samsung Galaxy S24,Điện Tử,1,1816000,0.29,1289360,Hà Nội,Hoàn Kiếm,Đã hủy,1.6,4.0
ORD010802,CUS009541,2024-03-11 21:33:32,Túi xách Coach,Thời Trang,1,451000,0.0,451000,TP.HCM,Q.7,Hoàn thành,1.5,5.0
ORD010803,CUS017964,2024-03-25 00:57:24,Mì Hảo Hảo thùng 30 gói,FMCG,1,49000,0.21,38710,Hà Nội,Hoàng Mai,Hoàn thành,1.4,
ORD010804,CUS018132,2024-03-07 07:48:18,Apple Watch Series 9,Điện Tử,1,720000,0.15,612000,TP.HCM,Q.3,Hoàn thành,1.4,
ORD010805,CUS001920,2024-03-03 05:07:00,Dầu gội Dove 650ml,FMCG,2,53000,0.09,96460,TP.HCM,Q.1,Hoàn thành,1.5,
ORD010806,CUS003622,2024-03-15 22:04:58,Kem đánh răng Colgate,FMCG,1,63000,0.09,57330,TP.HCM,,Hoàn thành,1.2,
ORD010807,CUS021895,2024-03-16 21:27:08,Áo khoác bomber,Thời Trang,8,124000,0.0,992000,Hà Nội,,Hoàn thành,1.2,
ORD010808,CUS026310,2024-03-18 03:30:10,Đầm maxi hoa nhí,Thời Trang,3,194000,0.07,541260,TP.HCM,Q.Bình Thạnh,Hoàn trả,1.9,
ORD010809,CUS022570,2024-03-17 05:40:34,Áo khoác bomber,Thời Trang,1,741000,0.0,741000,Hà Nội,Ba Đình,Hoàn thành,1.6,
